User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1003721,P00211242,M,26-35,15,C,2,1,8,12.0,,5884
1001451,P00194142,M,36-45,20,B,0,0,11,16.0,,6163
1005035,P00218042,F,26-35,17,B,1,1,5,,,5364
1001694,P00044442,M,26-35,12,B,3,1,1,16.0,,15764
1001029,P00244442,M,26-35,0,B,0,0,11,,,1622
1004843,P00189642,M,55+,1,C,2,0,8,13.0,,8006
1004333,P00122442,M,51-55,2,C,1,1,1,11.0,15.0,15264
1002907,P00034842,F,36-45,5,A,4+,0,5,14.0,,3520
1002352,P00243242,M,51-55,13,B,1,1,11,14.0,,2988
1005049,P00308542,M,26-35,12,B,0,0,1,,,15591
1000044,P00084242,M,46-50,17,B,3,1,8,14.0,,6049
1000796,P00196442,M,51-55,6,B,4+,1,5,,,5187
1003537,P00351342,M,0-17,10,C,1,0,1,2.0,16.0,15354
1004979,P00120742,M,36-45,2,B,1,1,8,12.0,17.0,2146
1003175,P00271242,M,36-45,16,A,1,0,8,14.0,,7815
1003203,P00324942,M,36-45,0,C,1,0,5,,,8741
1001775,P00313542,M,26-35,4,C,3,1,5,8.0,,7153
1002276,P00113242,M,55+,13,C,1,1,1,6.0,8.0,19398
1005716,P00248942,M,0-17,10,C,4+,0,1,6.0,14.0,18980
1002187,P00216742,M,46-50,16,C,1,1,5,,,3491
1005166,P00248142,M,51-55,6,B,1,1,5,,,8575
1004907,P00230642,F,51-55,7,B,0,1,5,,,1916
1004016,P00241142,M,51-55,0,B,1,0,8,,,7845
1002958,P00270042,M,26-35,7,C,0,0,8,14.0,,2206
1004048,P00101342,F,36-45,1,B,1,0,6,8.0,,16038
1000843,P00329342,M,26-35,7,B,2,1,5,,,7174
1004458,P00207242,F,26-35,4,B,1,0,5,,,5183
1002223,P00262342,M,26-35,2,B,0,1,15,16.0,,4574
1001117,P00036342,M,18-25,14,B,3,0,5,8.0,,7024
1003399,P00016042,M,26-35,4,C,1,0,1,16.0,,11510
1000329,P00163042,M,36-45,7,A,1,0,16,,,4218
1001354,P00158042,F,26-35,2,B,3,0,8,,,5998
1000509,P0099742,M,26-35,2,A,0,1,3,4.0,5.0,8090
1005113,P00113742,M,26-35,0,A,3,1,5,14.0,,7066
1003990,P00102642,M,26-35,16,B,1,0,4,8.0,9.0,3498
1005843,P00271242,M,36-45,1,C,2,0,8,14.0,,6116
1004919,P00271142,M,18-25,0,C,2,0,5,,,8902
1000453,P00251242,M,18-25,4,B,1,0,5,11.0,,7177
1005600,P00034742,F,46-50,0,C,1,0,5,14.0,17.0,8593
1004186,P00034742,M,26-35,7,B,1,1,5,14.0,17.0,1941
1003601,P00034242,F,36-45,3,B,0,0,5,8.0,14.0,5186
1003620,P00228442,M,26-35,7,A,1,0,1,17.0,,15546
1003462,P00033942,F,26-35,4,B,3,0,5,,,8760
1000343,P00167642,F,36-45,3,B,2,0,5,,,7069
1004508,P00083442,M,26-35,20,A,2,0,8,,,5917
1000839,P00196042,M,26-35,0,A,2,0,4,9.0,15.0,2799
1001842,P00151742,M,18-25,4,B,1,0,8,15.0,16.0,8021
1005747,P00068542,M,26-35,0,B,4+,1,8,,,10012
1000281,P00252142,F,36-45,0,A,2,0,8,,,6117
1005264,P00174442,M,18-25,4,B,4+,0,5,,,5304
1003029,P00127442,M,18-25,4,A,4+,0,1,2.0,15.0,15659
1001017,P00271142,M,36-45,0,B,2,0,5,,,8647
1004345,P00057542,F,26-35,14,B,1,0,3,4.0,5.0,10759
1003683,P00313342,M,26-35,2,B,3,1,5,,,6887
1003847,P00150942,M,26-35,7,B,1,0,6,11.0,13.0,8293
1001088,P00272242,F,0-17,10,A,3,0,8,,,9930
1002050,P00102342,F,36-45,3,C,2,0,8,14.0,17.0,9977
1001728,P00192242,M,18-25,4,C,2,0,3,4.0,5.0,13349
1004937,P00242542,M,36-45,0,C,1,1,5,8.0,14.0,6993
1005118,P00240442,M,0-17,10,B,2,0,6,16.0,,12187
1005759,P00035542,F,26-35,1,A,2,0,3,4.0,12.0,10806
1005226,P00370853,M,36-45,0,B,1,0,19,,,14
1006016,P00156742,M,46-50,1,B,1,1,5,6.0,8.0,1941
1001696,P00113242,M,36-45,7,C,1,0,1,6.0,8.0,19098
1005526,P00028842,F,36-45,2,A,0,0,6,8.0,,16128
1000868,P00223642,M,51-55,17,C,4+,0,11,15.0,,4495
1004824,P00026042,M,26-35,7,C,2,0,8,14.0,17.0,7763
1004083,P00168442,M,55+,14,A,0,0,5,,,2016
1005891,P00286642,M,18-25,4,C,1,0,11,14.0,,5987
1003621,P00084442,M,18-25,4,B,3,0,13,16.0,,936
1003353,P00145042,M,36-45,17,A,3,0,1,2.0,5.0,19547
1003193,P00274542,M,26-35,0,C,4+,1,6,16.0,,12600
1005488,P00115242,M,26-35,15,C,1,0,5,8.0,,7173
1004979,P00262542,M,36-45,2,B,1,1,5,8.0,,6994
1003940,P00294842,M,36-45,20,B,3,1,8,,,7831
1000736,P00017542,M,18-25,12,C,0,1,5,,,6978
1004784,P00329442,F,36-45,6,A,1,0,5,8.0,,8691
1002186,P00269642,M,18-25,5,C,4+,0,11,16.0,,1757
1001260,P00293242,M,26-35,17,B,0,0,8,16.0,,7885
1004971,P00245642,M,36-45,7,C,1,1,5,11.0,12.0,8614
1004808,P00222842,M,36-45,0,A,1,1,8,,,5972
1004227,P00086342,M,26-35,19,A,0,0,8,,,9735
1000436,P00129342,M,18-25,4,C,1,0,1,5.0,15.0,3865
1005837,P00044642,M,26-35,7,B,0,1,1,,,15451
1005349,P00003442,F,51-55,2,C,1,1,4,5.0,8.0,3493
1005367,P00043342,M,18-25,4,A,1,0,8,14.0,,5898
1004543,P00326742,M,26-35,2,A,0,0,11,,,6071
1002583,P00233542,M,36-45,7,C,4+,0,1,15.0,,11703
1001194,P00148642,F,26-35,1,B,1,1,6,10.0,13.0,19925
1001916,P00331242,M,46-50,7,B,0,0,12,17.0,,1755
1000817,P00116642,M,18-25,4,B,2,0,5,,,5468
1006001,P00298442,F,26-35,7,A,0,1,16,,,16846
1001150,P00084742,F,26-35,20,A,1,0,5,12.0,14.0,5354
1000302,P00342842,M,18-25,4,B,4+,0,5,,,3545
1000424,P00251542,M,26-35,17,A,3,0,11,16.0,,4648
1006007,P00059742,M,36-45,17,C,2,0,1,11.0,15.0,12123
1000655,P00057942,F,26-35,2,B,2,0,1,2.0,6.0,3884
1002024,P00328442,M,0-17,19,C,2,0,5,14.0,,5407
1002659,P00090542,M,36-45,14,B,4+,1,16,,,16348
1003931,P00036842,M,26-35,5,C,1,0,1,14.0,16.0,11645
1005947,P00281142,F,46-50,16,B,1,1,11,15.0,,4509
1001360,P00022942,M,26-35,20,C,1,1,5,8.0,,8797
1005912,P00150342,M,26-35,1,C,2,0,8,14.0,,7840
1004683,P00193542,M,26-35,0,C,0,0,1,2.0,,15879
1004439,P00112142,M,36-45,6,C,2,0,1,2.0,14.0,15551
1000424,P00188442,M,26-35,17,A,3,0,5,7.0,,7174
1000828,P00277642,M,18-25,4,C,2,0,2,3.0,10.0,13235
1005448,P0096442,M,46-50,19,A,4+,0,4,5.0,12.0,2764
1000303,P00240442,M,26-35,7,C,1,1,6,16.0,,4323
1000631,P00240142,M,36-45,17,C,3,1,5,,,8607
1001692,P00331042,M,36-45,20,A,4+,1,5,8.0,,8679
1003260,P00057642,M,26-35,4,C,2,1,1,15.0,16.0,19250
1004791,P00288942,M,18-25,4,A,2,0,1,2.0,5.0,19198
1001181,P00102142,M,36-45,7,A,3,1,13,16.0,,578
1003224,P00115442,F,26-35,14,A,3,1,8,,,7978
1005361,P00347242,F,51-55,16,A,3,0,8,,,9855
1003196,P0096542,F,18-25,4,C,4+,0,3,4.0,12.0,7948
1005605,P00018642,F,18-25,2,A,0,0,8,,,4128
1000284,P00213042,M,26-35,12,B,3,1,1,2.0,15.0,8169
1001421,P00106942,F,0-17,10,A,1,0,8,,,6039
1005605,P00283942,F,18-25,2,A,0,0,5,,,5206
1005954,P00198342,M,46-50,11,A,2,1,5,11.0,,5318
1005536,P0094142,M,26-35,16,B,2,1,4,5.0,,776
1005850,P00308242,F,26-35,7,C,1,0,5,8.0,14.0,3663
1003626,P00145142,M,26-35,17,B,3,0,5,,,5449
1004470,P00006142,M,36-45,12,C,3,1,8,,,10028
1002699,P00058142,F,55+,13,C,0,1,3,4.0,12.0,8168
1003825,P00179242,M,18-25,1,B,0,0,11,,,3214
1000026,P00212942,M,26-35,7,B,2,1,5,,,8808
1000964,P00102242,M,26-35,7,B,1,1,8,12.0,,5867
1001285,P00277842,M,36-45,4,A,0,1,1,,,15900
1004085,P00223042,F,26-35,6,A,1,0,1,2.0,8.0,11883
1005151,P00371644,M,18-25,19,C,1,0,20,,,492
1003389,P00045342,M,18-25,0,A,0,0,1,5.0,17.0,8172
1005996,P00156742,F,26-35,0,B,1,1,5,6.0,8.0,3670
1003048,P00145642,M,18-25,2,C,3,1,1,8.0,17.0,7983
1005778,P00042942,M,36-45,12,C,1,0,1,15.0,,15522
1003414,P00210042,M,26-35,17,C,1,1,8,14.0,,7971
1003292,P00059142,F,51-55,6,B,3,0,8,14.0,,6064
1004958,P00089442,M,18-25,7,B,1,0,8,,,10022
1001015,P00227142,M,36-45,3,A,4+,1,5,,,5408
1002575,P00260142,M,36-45,7,C,4+,0,5,14.0,,7012
1003224,P00049342,F,26-35,14,A,3,1,8,,,7849
1004309,P00034742,M,26-35,0,C,3,0,5,14.0,17.0,8896
1002882,P00029242,M,18-25,20,A,4+,0,8,,,9819
1001273,P00291442,M,36-45,2,C,3,1,5,8.0,,6972
1003412,P00009142,M,26-35,18,C,1,0,5,14.0,,5149
1003327,P00070942,M,18-25,12,B,4+,0,3,5.0,16.0,10877
1002304,P00019942,M,46-50,12,B,2,1,1,,,15766
1005724,P00109742,M,26-35,15,B,2,1,8,,,6001
1002100,P00003942,F,26-35,0,C,4+,0,5,14.0,,7149
1005634,P00026142,M,26-35,14,A,3,1,5,,,8858
1001856,P00111042,M,55+,7,C,3,1,15,,,21154
1001303,P00273542,M,26-35,19,A,4+,0,8,14.0,,4251
1001096,P00297042,M,0-17,10,C,1,0,8,,,3943
1004802,P00297342,M,55+,1,B,3,1,5,,,6983
1000301,P00350342,M,18-25,4,B,4+,0,1,6.0,,8152
1000008,P00052542,M,26-35,12,C,4+,1,8,,,6100
1000034,P00249642,F,18-25,0,A,0,0,3,5.0,,10599
1005091,P00063342,M,26-35,17,B,1,1,1,2.0,9.0,15338
1002597,P00120542,F,51-55,0,A,3,1,8,14.0,,9723
1002634,P00093242,M,55+,1,A,3,1,8,,,5981
1003035,P00294542,F,26-35,7,C,2,1,8,,,5892
1000594,P00343042,F,55+,13,B,3,0,5,18.0,,8598
1005220,P00298442,M,26-35,7,B,4+,0,16,,,20174
1005028,P00085442,M,26-35,12,C,3,1,12,14.0,,1423
1002026,P00119242,M,51-55,16,C,1,1,18,,,3756
1001041,P00120342,M,46-50,2,B,2,0,5,17.0,,6972
1002438,P00004042,M,36-45,1,A,2,0,8,,,3958
1001470,P00000342,M,18-25,4,A,1,1,5,14.0,,3461
1000860,P00235942,M,18-25,0,C,0,0,11,15.0,16.0,4418
1006000,P00302542,M,46-50,17,B,2,1,5,,,3715
1002181,P00179042,M,26-35,0,B,4+,1,11,,,2979
1005018,P00323542,F,55+,12,C,1,1,8,18.0,,7966
1005960,P00061742,F,46-50,0,C,1,1,5,8.0,,8789
1001285,P00350642,M,36-45,4,A,0,1,8,,,10019
1003816,P00222442,F,26-35,3,A,1,1,5,,,3742
1003660,P00333642,M,36-45,7,C,3,0,11,15.0,,1704
1002016,P00165842,F,55+,2,C,2,1,14,,,18367
1005676,P00206042,M,26-35,20,C,0,0,5,,,3454
1002063,P00164642,M,26-35,4,A,3,0,5,14.0,,5463
1003727,P00293742,M,36-45,7,B,1,0,8,,,8004
1000721,P00192042,F,36-45,9,B,1,0,5,9.0,14.0,7048
1003847,P00003242,M,26-35,7,B,1,0,8,15.0,,7762
1000023,P00105342,M,36-45,0,B,3,1,1,2.0,15.0,15695
1002600,P00112442,M,26-35,14,C,1,1,6,8.0,,8140
1004788,P00123842,M,36-45,7,B,4+,0,11,15.0,,4492
1002110,P00193042,M,51-55,11,C,3,0,5,6.0,16.0,5161
1001242,P00354642,F,36-45,0,A,0,1,8,13.0,,9738
1003827,P00054042,M,51-55,2,C,1,1,18,,,3767
1003555,P00241642,M,55+,7,C,1,0,1,2.0,11.0,4470
1002464,P00365242,F,18-25,4,C,4+,0,5,8.0,,7144
1005085,P00134342,M,55+,17,C,0,0,5,,,6867
1003318,P00117642,M,55+,13,C,4+,1,10,16.0,,18897
1004867,P00208342,M,26-35,16,A,3,0,1,16.0,,15648
1005131,P00075742,F,26-35,1,B,3,0,8,14.0,,7906
1003916,P00168342,M,26-35,4,A,2,1,11,15.0,,1636
1000310,P00169442,F,18-25,4,C,1,0,8,,,7823
1000303,P00338442,M,26-35,7,C,1,1,1,16.0,,15616
1000731,P00211042,M,46-50,3,A,0,1,5,,,7146
1002304,P00156542,M,46-50,12,B,2,1,4,5.0,,2825
1003464,P00332242,F,26-35,14,B,4+,1,1,16.0,,11992
1002129,P00267542,M,26-35,5,B,1,0,1,16.0,,11933
1003469,P00265242,M,46-50,17,B,3,1,5,8.0,,8725
1001982,P00312742,M,0-17,10,C,4+,0,15,,,12876
1000975,P00051042,M,36-45,0,B,2,1,8,,,7907
1002526,P00085342,M,55+,13,B,4+,1,10,13.0,,23446
1001050,P00014542,M,26-35,1,B,1,0,8,,,7794
1005511,P00230342,M,46-50,1,B,1,1,5,14.0,,8732
1000389,P00220442,M,26-35,6,C,0,0,5,14.0,,5206
1005795,P00057942,M,26-35,1,A,1,1,1,2.0,6.0,19506
1000031,P00344442,M,55+,7,C,2,0,5,8.0,14.0,5390
1001755,P00113042,F,18-25,4,B,4+,0,11,16.0,,7627
1003847,P00226342,M,26-35,7,B,1,0,11,15.0,,4417
1005465,P00278642,F,26-35,0,A,0,1,5,,,8900
1001449,P00298142,M,36-45,20,A,1,1,5,8.0,,7048
1002063,P00179642,M,26-35,4,A,3,0,11,,,3001
1001193,P00010742,M,26-35,12,C,3,1,1,8.0,17.0,19603
1004607,P00069042,M,26-35,0,B,4+,0,3,,,13426
1001426,P00000242,M,18-25,14,B,3,0,2,4.0,9.0,9726
1001812,P00110542,F,26-35,12,A,4+,1,8,,,9957
1002665,P00198342,M,36-45,11,B,1,0,5,11.0,,1989
1005306,P00337542,F,26-35,17,B,4+,0,5,14.0,,6888
1003004,P00116742,F,18-25,4,A,1,0,11,,,7495
1001926,P00110742,F,0-17,0,B,1,0,1,2.0,8.0,19135
1004506,P00292042,M,51-55,16,B,2,0,8,,,7778
1004899,P00128942,M,26-35,12,B,1,1,1,11.0,,19422
1000543,P00211142,M,26-35,5,B,4+,1,5,,,7120
1001631,P00231142,F,51-55,0,C,4+,0,5,8.0,,1823
1005112,P00119342,M,36-45,13,B,1,0,10,13.0,,18979
1003683,P00345842,M,26-35,2,B,3,1,2,8.0,14.0,3218
1004026,P00323942,M,26-35,7,C,2,0,8,15.0,,5914
1002926,P00347842,F,18-25,2,B,1,0,5,14.0,,6860
1005488,P00005142,M,26-35,15,C,1,0,5,,,5391
1003370,P00051442,M,18-25,4,C,1,0,8,17.0,,6181
1001802,P00087642,M,18-25,4,A,3,0,5,14.0,,5362
1002972,P00208842,M,26-35,4,A,3,1,11,16.0,,3169
1001532,P00021642,M,18-25,14,C,3,0,8,14.0,,3987
1003622,P00233542,M,18-25,1,B,2,1,1,15.0,,15262
1005156,P00210042,M,18-25,14,A,1,1,8,14.0,,8011
1000411,P00221742,F,46-50,1,B,0,1,1,8.0,,4096
1001243,P00271142,M,36-45,15,B,4+,1,5,,,7043
1003333,P00346442,M,18-25,16,C,1,0,1,2.0,14.0,11972
1000854,P00318742,F,26-35,16,B,1,0,1,8.0,,19397
1001701,P00230842,F,26-35,4,B,1,0,8,,,7824
1005536,P00227842,M,26-35,16,B,2,1,2,5.0,,6840
1000355,P00307642,M,18-25,3,B,2,0,5,6.0,,7121
1000770,P00138842,M,18-25,4,B,2,1,5,,,1726
1003083,P00312842,F,51-55,0,C,0,0,16,,,20277
1002621,P00223542,M,18-25,0,C,1,0,1,8.0,17.0,11396
1005893,P00282042,M,26-35,7,A,0,0,5,15.0,,2040
1005011,P00044442,M,18-25,4,B,1,0,1,16.0,,15416
1003235,P00249642,M,18-25,4,C,4+,0,3,5.0,,13196
1003072,P00033542,M,51-55,1,B,4+,1,5,,,1981
1004422,P00078642,M,26-35,5,A,1,1,4,5.0,,2182
1003592,P00212942,F,55+,2,B,2,1,5,,,5398
1002025,P00148742,M,55+,13,C,3,0,8,17.0,,7936
1001860,P00116142,M,55+,16,C,1,0,10,13.0,16.0,23653
1000202,P00229342,M,18-25,4,A,3,0,5,14.0,,5427
1003410,P00267542,M,36-45,1,B,3,1,1,16.0,,4151
1001069,P00365142,M,26-35,20,A,4+,0,6,16.0,,4309
1003821,P00086042,M,26-35,20,A,2,1,8,14.0,17.0,4107
1001659,P00351142,F,18-25,9,C,4+,1,1,8.0,17.0,15521
1000432,P00241942,M,46-50,16,C,1,1,8,14.0,,7919
1005831,P00314142,M,26-35,1,A,2,1,8,16.0,,7945
1000323,P00355942,M,46-50,12,C,1,0,8,13.0,,9899
1004852,P00220642,M,36-45,0,C,3,1,8,,,9932
1001530,P00116242,M,26-35,4,A,1,1,8,15.0,,9826
1004472,P00339942,F,46-50,16,B,0,1,1,,,11391
1002568,P00021742,M,26-35,17,C,1,0,5,,,5473
1000939,P00325242,F,26-35,20,C,2,0,16,,,8546
1000335,P00119642,M,36-45,18,C,0,1,1,2.0,8.0,11584
1002310,P00271242,M,46-50,12,B,3,1,8,14.0,,8087
1005100,P00153342,M,51-55,6,B,1,1,14,,,18720
1000010,P00335242,F,36-45,1,B,4+,1,5,8.0,,8837
1001597,P00216342,M,26-35,12,B,1,1,3,4.0,5.0,10613
1000920,P00284042,M,18-25,4,C,4+,0,8,17.0,,4022
1004869,P00049542,F,46-50,6,C,3,1,8,,,9977
1002576,P00221542,M,18-25,17,B,0,0,5,15.0,,7161
1004611,P00070342,F,18-25,4,A,2,0,1,2.0,14.0,11594
1000425,P00014542,M,26-35,12,B,1,1,8,,,7829
1005424,P00313542,F,36-45,2,C,2,0,5,8.0,,6968
1001586,P00195842,M,46-50,7,B,2,1,3,4.0,8.0,11078
1005567,P00175642,M,51-55,3,B,0,1,8,,,5921
1002581,P00231942,M,26-35,11,A,1,0,11,,,3095
1003904,P00208342,M,0-17,10,C,1,0,1,16.0,,15337
1005659,P00198642,M,26-35,0,C,3,1,8,14.0,,6030
1003017,P00110842,F,36-45,9,B,1,0,1,2.0,5.0,11944
1000838,P00225142,M,51-55,17,C,0,0,8,14.0,,7966
1001962,P00319542,F,18-25,1,B,0,1,8,14.0,,6064
1004161,P00028442,M,46-50,0,B,3,1,1,8.0,16.0,7609
1000721,P00013742,F,36-45,9,B,1,0,5,,,5168
1003029,P00028042,M,18-25,4,A,4+,0,1,16.0,,4342
1004858,P00128942,M,26-35,1,C,2,0,1,11.0,,19493
1001202,P00196042,M,36-45,12,B,0,0,4,9.0,15.0,2056
1001599,P00312742,M,26-35,0,A,1,0,15,,,16783
1003675,P00186042,M,36-45,7,B,3,0,4,5.0,,2065
1005387,P00298042,F,26-35,1,B,4+,1,5,12.0,14.0,3553
1000524,P00258342,M,18-25,0,A,0,0,11,,,5955
1001738,P00317842,M,36-45,16,C,0,0,8,,,7786
1001098,P00102942,M,36-45,7,C,4+,1,1,14.0,,8027
1004562,P00205442,M,36-45,10,A,1,1,5,8.0,14.0,6929
1003158,P00120042,M,26-35,15,B,1,0,1,2.0,,15890
1001150,P00101942,F,26-35,20,A,1,0,8,17.0,,7818
1003288,P00112142,M,26-35,14,A,4+,0,1,2.0,14.0,19422
1001255,P00255742,M,26-35,17,A,4+,0,3,4.0,,5656
1005929,P00006942,F,36-45,0,C,2,0,1,5.0,6.0,15873
1001323,P00274342,F,36-45,2,C,1,0,2,8.0,14.0,6391
1000560,P00145042,M,46-50,15,C,1,1,1,2.0,5.0,15729
1004666,P00004642,M,36-45,1,A,1,1,8,14.0,,6057
1005947,P00314642,F,46-50,16,B,1,1,15,,,4203
1005364,P00248142,F,26-35,3,A,3,0,5,,,8708
1006016,P00053042,M,46-50,1,B,1,1,5,14.0,16.0,3666
1005595,P00169742,M,26-35,20,B,1,0,1,8.0,15.0,7705
1003299,P00048242,F,26-35,4,B,2,0,8,,,8089
1004473,P0095442,M,36-45,1,B,3,0,4,5.0,13.0,2737
1004041,P00231342,M,18-25,3,B,2,0,5,8.0,14.0,6875
1004584,P00116542,F,46-50,0,C,1,0,5,17.0,,6992
1004064,P00293842,M,46-50,0,A,1,1,1,2.0,9.0,12079
1004448,P00293242,M,26-35,14,A,0,0,8,16.0,,9901
1000987,P00188742,F,36-45,17,C,0,0,8,14.0,17.0,7973
1001917,P00350442,M,18-25,10,B,1,0,2,3.0,15.0,13190
1000777,P00304642,M,18-25,19,B,1,0,2,14.0,15.0,6632
1001751,P00285842,M,36-45,20,C,0,0,5,,,6905
1003506,P00274942,M,18-25,12,C,1,0,8,,,9803
1002438,P00354442,M,36-45,1,A,2,0,5,,,5273
1006037,P00116142,F,46-50,1,C,4+,0,10,13.0,16.0,14248
1002073,P00309242,F,18-25,4,B,4+,0,5,8.0,,8749
1004268,P00133742,F,46-50,20,B,3,0,5,14.0,,8899
1005217,P00296042,M,26-35,17,B,3,0,8,13.0,16.0,3938
1002795,P00010842,M,51-55,13,C,4+,1,8,16.0,,10064
1003648,P0099342,M,18-25,4,B,1,0,5,8.0,,1829
1002668,P00019042,F,26-35,4,A,3,1,5,8.0,14.0,5393
1005888,P00001942,M,26-35,20,B,1,0,5,,,1955
1001226,P00371644,M,18-25,20,C,2,0,20,,,605
1003227,P00070042,F,26-35,14,A,2,0,1,2.0,16.0,15780
1003032,P0094842,M,26-35,0,A,1,1,4,8.0,,3482
1004071,P00187442,M,26-35,17,C,3,1,2,4.0,5.0,12813
1001303,P00152142,M,26-35,19,A,4+,0,7,,,12610
1002304,P00221342,M,46-50,12,B,2,1,1,2.0,5.0,12014
1001861,P00285742,M,51-55,16,A,1,1,8,,,6140
1002265,P00171542,M,55+,13,C,1,1,2,5.0,14.0,9623
1003823,P00154642,M,55+,7,B,1,0,8,,,2302
1003582,P00277642,F,36-45,0,C,1,0,2,3.0,10.0,6462
1004016,P00336142,M,51-55,0,B,1,0,5,12.0,,5352
1002331,P00278642,M,55+,1,A,1,1,5,,,8601
1001605,P00231942,F,18-25,0,B,1,0,11,,,4654
1003491,P00064042,M,26-35,16,B,1,0,3,4.0,12.0,5392
1001153,P00283842,M,18-25,10,C,0,0,8,,,7808
1001198,P00001142,M,0-17,10,C,1,0,5,8.0,14.0,3675
1003961,P00345642,M,26-35,1,C,1,0,1,15.0,16.0,8065
1000676,P00324542,M,18-25,16,B,1,1,5,8.0,,5414
1002225,P00070942,M,26-35,5,B,1,1,3,5.0,16.0,7986
1005271,P00109542,F,26-35,0,A,1,0,8,14.0,17.0,7824
1005505,P00028442,F,26-35,4,B,3,1,1,8.0,16.0,12114
1005479,P00002542,M,36-45,1,C,4+,0,8,14.0,,9769
1003635,P00248942,M,51-55,1,C,1,0,1,6.0,14.0,15889
1001470,P00150442,M,18-25,4,A,1,1,5,,,7060
1002018,P00343442,M,36-45,16,B,1,0,12,,,1713
1003458,P00172842,M,46-50,0,C,1,0,3,4.0,,13687
1000136,P00233942,M,18-25,2,B,3,0,1,15.0,,15180
1001584,P00254242,M,26-35,19,B,4+,0,5,11.0,12.0,3434
1004367,P00110542,M,36-45,0,C,1,0,8,,,7847
1003380,P00252742,M,51-55,0,B,2,1,8,,,10038
1005539,P00119242,F,26-35,20,B,1,1,18,,,3879
1005403,P00000142,M,0-17,10,B,1,0,3,4.0,5.0,5796
1000352,P00251942,M,18-25,4,A,0,0,1,2.0,5.0,7961
1003385,P00352142,F,26-35,9,C,1,0,1,6.0,16.0,11879
1003402,P00034842,M,36-45,20,B,4+,0,5,14.0,,7163
1002435,P00346142,M,26-35,4,A,3,1,1,15.0,,15775
1005161,P00065842,M,26-35,4,C,0,0,7,8.0,,16994
1003511,P00079742,M,51-55,0,C,2,1,1,2.0,15.0,15811
1005421,P00288542,M,36-45,17,A,1,1,8,,,9718
1003698,P00255742,M,26-35,7,B,0,0,3,4.0,,10605
1004277,P0095042,M,36-45,16,A,0,0,4,5.0,8.0,2742
1003012,P0095542,M,26-35,12,C,1,1,2,4.0,9.0,6793
1001204,P00296942,M,26-35,7,B,4+,0,8,,,5892
1004786,P00114942,M,46-50,6,B,1,1,1,15.0,16.0,19110
1006011,P00335242,M,36-45,15,C,3,0,5,8.0,,7086
1000531,P00210642,F,18-25,14,B,0,0,8,14.0,,6068
1001836,P00080342,M,26-35,0,A,4+,0,1,6.0,8.0,19366
1003051,P00016542,M,18-25,17,B,0,0,1,6.0,16.0,8278
1005831,P00117442,M,26-35,1,A,2,1,5,14.0,,8897
1002121,P00109142,M,55+,13,C,0,1,8,17.0,,8007
1002590,P00116742,M,18-25,4,A,0,0,11,,,7508
1004250,P00266942,F,51-55,0,C,4+,1,8,13.0,14.0,6091
1001294,P00114042,F,51-55,20,B,4+,1,5,14.0,,8860
1000754,P00358442,M,36-45,7,C,3,0,1,15.0,,11445
1002456,P00045842,M,26-35,5,A,1,0,5,14.0,,6915
1003037,P00003242,F,26-35,2,A,2,0,8,15.0,,8122
1004276,P00331242,F,46-50,0,C,4+,1,12,17.0,,1058
1000996,P00150342,M,26-35,17,A,4+,1,8,14.0,,7875
1001182,P00115742,M,0-17,10,B,3,0,6,10.0,16.0,16217
1004425,P00248542,M,36-45,7,B,1,0,8,16.0,,5859
1001303,P00160942,M,26-35,19,A,4+,0,1,16.0,,7947
1004090,P00356642,M,55+,6,C,1,1,8,17.0,,9851
1004362,P00002242,M,26-35,17,B,4+,0,6,8.0,16.0,8272
1003216,P00281742,M,36-45,1,B,1,0,5,8.0,18.0,6948
1005586,P00240142,M,36-45,20,A,1,1,5,,,7152
1001860,P00323542,M,55+,16,C,1,0,8,18.0,,5922
1002344,P00267642,M,26-35,12,A,1,0,8,,,6063
1005037,P00052642,M,36-45,12,C,0,1,5,14.0,,7159
1005249,P00142942,F,46-50,14,B,1,1,1,2.0,16.0,19619
1004580,P00293242,F,55+,13,C,0,1,8,16.0,,5956
1000536,P0096942,M,26-35,20,C,1,0,3,4.0,,10720
1004921,P00177542,F,26-35,15,B,3,1,1,8.0,,15739
1001392,P00113342,M,46-50,3,C,1,1,1,8.0,17.0,15649
1000737,P00084842,M,0-17,19,A,2,0,8,16.0,,8133
1002820,P00130642,F,36-45,0,A,2,0,11,16.0,,5961
1002743,P00307542,M,26-35,14,B,2,0,1,15.0,,15213
1002353,P00181842,F,36-45,9,C,3,1,11,,,5970
1002178,P00344342,M,46-50,14,C,4+,0,8,14.0,,8121
1005812,P00174442,F,26-35,7,A,1,1,5,,,6993
1002172,P00299142,M,18-25,20,B,2,0,5,,,5452
1001676,P00050442,M,18-25,4,B,4+,0,1,8.0,13.0,11896
1004490,P00088242,M,36-45,5,B,1,0,6,10.0,13.0,16202
1005046,P00313542,M,26-35,16,A,0,0,5,8.0,,8870
1001266,P00328342,M,26-35,4,B,0,1,5,,,7160
1002402,P00111542,M,46-50,17,B,4+,0,2,17.0,,15926
1001701,P00054242,F,26-35,4,B,1,0,1,6.0,14.0,11965
1005334,P00012342,F,55+,13,C,4+,1,8,,,2118
1004877,P00223542,M,26-35,4,B,2,0,1,8.0,17.0,19596
